"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
23.1267057970559,"G10061","HI",2021-05-15,"Medium","Expensive","Medium","Long","Warm","Storage tanks","No","Checked","Plastic","Smooth",6.10745561388235,7.04750561684441,1.03500154593756,3.44742367604398,3.71747637189504,-4.65457721221961,5.32738470341207,8.720068948336,2.17594090473201,-0.042194273741714,31.7001548916729,54.8680745934763,38.7499816664036,41.6829262207444,56.3467088978871,56.523076652271,31.259822637865,40.4585136269432,66.1608556467166,62.3335130484163,-56.1890475810717,-18.4439301256332,-23.2271026579343,-51.3289797764258,-24.7845553780933,-27.1390509702528,-46.9684355636731,-39.5288468048934,-34.9133201331591,-48.4817598974749
25.63768333134,"G10062","LM",2021-05-21,"Medium","Expensive","Medium","Short","Warm","Steam plant","Yes","Checked","Ceramic","Rough",31.9387012314466,37.7589062665047,32.1227425739988,43.3372242884852,39.7396283231135,40.3187100595617,38.517073586999,32.95634060171,39.0749084500146,34.1875455140421,44.9074292925135,44.3338249329989,50.713392007339,49.4540725401206,50.9312279083714,55.4302582001089,42.2974169195778,58.0912458684187,57.2279516741536,61.4203647947705,-9.55359203873362,-5.06537703686262,-2.54066355443852,26.079960507088,10.1306592577958,31.2574298298223,12.2756462202652,26.9641250619921,-7.06005108747085,14.3986803939801
17.4266730311407,"G10063","LM",2021-05-29,"Medium","Expensive","Fast","Short","Cold","Control room","No","Uncertain","Wooden","Smooth",-2.61799086880682,13.7366306558193,4.82693441318018,12.6306477660859,8.51603279314586,3.44046149246065,18.3323657953393,11.4606146848742,5.42700938404881,9.94378434273398,69.3504912459773,59.8095302240687,67.8706258502014,80.251892108695,71.2592021833916,65.7302644491905,67.5871758714696,72.9902679313545,73.7962592812575,78.575644803457,-40.9900778922743,-41.3131290743021,-40.3756292879291,-69.5568668832027,-49.8302267499814,-52.3099320381203,-60.5278748665342,-40.5308005408512,-56.7483601503159,-43.8678767940323
14.388600835398,"G10064","HI",2021-06-05,"Medium","Cheap","Medium","Short",NA,"Storage tanks","Yes","Under review","Plastic","Textured",15.8032882860344,13.0849295605034,10.2085338852629,NA,11.8312690162893,10.4626835091716,5.58264386255288,11.5905186139896,13.2078103176331,20.0863765441641,22.7731543543435,33.0253466481375,NA,47.8946222896724,64.616860784435,48.6368336745697,51.6836602430209,42.9990849798905,38.8710618512627,39.25473850478,-17.2998763159732,NA,15.291491319301,12.3034363905019,NA,9.17946496334978,40.0915244751719,16.4721405912447,-1.71218800721996,19.8113762861294
15.3876644140194,"G10065","LM",2021-06-11,"High","Expensive","Fast",NA,"Hot","Steam plant","Yes",NA,"Ceramic","Rough",6.6896477757456,5.14102535197702,NA,6.26028783047052,1.803684380855,-0.648152057837998,6.88230146785567,13.3173362299402,6.09102368470457,8.86857932279769,75.7624231859309,87.2602592076494,NA,90.8474995208365,86.961921402121,93.9485385761057,80.9876629880265,89.0295963531976,88.7688786476963,87.0954488303855,-22.9489872999409,-30.9086182847987,-8.22017575497856,-2.13712435189581,NA,-20.9796828945901,-7.09903070304506,2.75461025361235,-15.5211793526688,-6.35009516114541
12.3518502810818,"G10066","HI",2021-06-18,"High","Cheap","Fast","Very Long","Warm","Storage tanks","No","Uncertain","Ceramic","Textured",36.8071511989847,37.1756305868803,30.899281452734,37.4882185937968,34.990388807497,43.7046359753065,43.7915630037785,39.4385760144487,32.1524314109279,36.6400283926836,84.3993778198144,94.3973861566961,98.8087677927001,90.4299522444426,90.1560688809972,88.0679202984424,87.5174162731806,85.6117609041404,101.142004982543,88.1582856981924,91.6793822043395,87.5875188347578,97.7163105981808,86.6252061346029,93.6163666646587,89.0607490412121,100.833145035032,113.417916118944,111.471665942689,98.8797292468089
6.70186164255456,"G10067","HI",2021-06-26,"High","Cheap","Slow","Very Long","Warm","Control room","Yes",NA,"Wooden","Rough",26.6364406946832,NA,20.6676495389404,32.6594203959072,27.9973456093817,26.7825595425045,32.032738729684,33.7692721357277,NA,22.6987700430754,NA,34.7903122315787,39.7586365965984,NA,34.531154895471,33.0373342346487,30.1868004682477,43.9301274764298,40.2786230498342,27.7940198589719,111.601757228794,75.3282276956414,81.8011421059618,88.327813001756,86.430917913671,NA,88.2318199669271,62.3498755228924,64.232792061574,72.9669474531858
28.4979706709156,"G10068","LM",2021-07-03,"Low","Cheap","Medium","Long","Hot","Steam plant","No","Checked","Plastic","Rough",28.2605943146182,24.073952222045,31.6394121004006,29.6152131763043,21.4520477537372,24.7546304477302,31.3587312622978,26.7258150073957,NA,16.9377901787315,68.1675848419988,41.8554332925243,53.9670179572055,40.7545202919158,40.2824131000793,69.2524092362613,56.1870038844672,43.8516593173487,63.9314711367054,34.8160703467803,23.7110635570016,18.601179700893,-2.25010341221764,32.5495313516335,-3.34848673537765,-6.09584648380478,10.6564688159835,20.5820921350943,14.8304215678238,25.1313587217439
17.7478664897986,"G10069","HI",2021-07-10,"Medium","Expensive","Fast","Short","Warm","Storage tanks","No","Checked","Ceramic","Smooth",36.4261008281187,45.1276915715625,33.1073209785045,46.5766116481982,41.7109800487522,36.3414696579635,38.0446615972037,37.020672141704,28.8885316621175,42.679915078652,40.1128093006481,36.3704171555398,28.666409158623,46.6137457086386,25.4520843049733,33.1075423979415,26.1734150890426,24.064425869137,18.2375254921717,10.5393416224953,27.6834751887992,34.0586006912514,32.1292079137992,16.5902117085804,23.6905284538519,18.8875998408384,18.7177850232702,2.23997723280682,49.4807213739424,21.647148005772
32.5837708774337,"G10070","HI",2021-07-16,"Medium","Cheap","Slow","Long","Hot","Steam plant","Yes","Under review",NA,"Smooth",31.7584975208636,18.6773085644233,27.5596526824313,35.213054442211,30.4466753808965,26.4915833095607,25.6338684328772,NA,28.8885085969156,38.4359701433089,NA,93.6768078071097,99.1240612358653,100.585226642631,108.068541350513,NA,NA,93.1185881937784,100.810739916801,94.9712767937836,15.3676509199473,26.22232605088,31.4112695103854,25.5814460081245,39.4180668236784,0.901210787945008,26.011368753024,-9.30631868219141,20.2217161638073,5.32058887628866
14.9933406208155,"G10071","HI",2021-07-23,"High","Cheap","Medium","Very Long","Hot","Steam plant","Yes","Uncertain","Ceramic","Rough",21.6703323881777,14.0802642759901,15.6796087383154,17.0706507240831,22.5200452860937,17.1984915290177,16.2473652673549,13.5752231500735,30.2464207717759,12.0263754480113,75.8046993521469,57.034965852361,79.4096775392132,78.5575587313361,71.5830513551008,74.4551802909296,76.0167657073763,78.657553876988,59.1312349812246,81.9389718524499,-31.2214571255191,-30.8302961412162,-32.1635299686305,-27.1622520354705,-58.2633574527328,-68.8286353904728,-35.8578947337323,-49.2056365033348,-32.9589446482899,-42.5288987086241
18.5188128775736,"G10072","LM",2021-07-31,"Low","Fair","Medium","Short","Hot","Steam plant","No","Under review","Ceramic","Rough",10.9094762012695,3.52579206981097,14.5516108317004,13.9041195439735,13.3536170693923,18.6009316813722,15.646271228049,16.3018524671143,NA,11.8359687959454,42.5217711336237,46.4504371567301,36.9815128799921,33.8038787248856,27.7171261422126,63.5086499879361,47.2725731382729,52.6433570883866,49.7667483801532,46.3016816363788,98.9776807557254,98.306896716029,110.406379091003,102.314349701841,80.975914583935,96.3773711744985,101.239334314772,60.7433482711032,93.810405865905,103.787687058996
22.2264939691917,"G10073","HI",2021-08-07,"High","Cheap","Medium","Short","Hot","Steam plant","Yes","Uncertain","Plastic","Textured",10.9110456424126,8.48175207131083,5.68721870083482,13.5230599477381,6.51350861874699,9.27837542933842,15.1759758613248,18.3579589430585,4.01196798124602,5.49916274657484,60.2360836397865,81.3812379820391,78.5520332536554,81.0986821041335,69.8934792718724,74.4771098714923,90.5170284482382,75.9107330395314,82.8553659377655,80.7311322467648,-73.5793901687599,-58.9978656542095,-32.295453936906,-43.7617942913652,-57.0003936242456,-68.6618816929828,-24.3803733213295,-56.7454906673721,-34.7845257507727,-33.6835901705271
7.60480643193107,"G10074","HI",2021-08-13,"Medium","Expensive","Fast","Very Long","Warm","Steam plant","No","Under review","Wooden","Textured",3.14836605274964,20.2067149677223,19.0851006341858,18.3044855051284,23.0916355964045,18.3043784511156,21.1589442621945,13.2318028407945,6.4098200558544,9.23665888727091,26.0547310246074,48.693034754241,53.855153516521,36.3388206720758,36.6422200726071,51.3736687006737,31.5685339336385,47.5008672662382,45.4976489983749,34.6479636887544,47.5755419091867,50.4405817468135,45.5061913771127,39.4588739147794,48.9865130539567,45.1967991623674,30.673017425123,32.4972050932585,36.7885633837488,45.1947238731424
32.0609441101759,"G10075","LM",2021-08-21,"Medium","Expensive","Medium","Long","Warm","Steam plant","Yes","Checked","Wooden","Rough",20.5478349298983,22.4752268877673,36.1875783014912,28.8813872952679,28.3617942161986,26.2579187313675,26.2331445700919,28.237688245955,29.8472392957213,25.6637381859588,82.0462298184002,78.1584783891139,81.5500492617076,70.1411908756594,68.7782266387187,71.3660705893566,80.2086072303514,82.1947713504705,69.4169817331828,70.9795216022881,-49.532116367148,-48.3925533046056,-21.0172897972713,-44.0523079086241,-65.122284408652,-35.4196163466107,-46.7188929433096,-37.4921569969472,-40.0774747662941,-36.3231097567883
23.4418005718901,"G10076","HI",2021-08-27,"Low","Expensive","Fast",NA,"Warm","Storage tanks","Yes","Uncertain","Plastic",NA,NA,18.2944215387651,NA,24.2570188389177,23.0945769798553,25.1245811144738,NA,31.0625422272851,12.7566212033855,30.9165671856793,115.934279868085,96.112842330864,102.860461064397,98.9467677858052,89.5689838171456,94.9375447626879,96.4974402420595,103.64347846878,91.7396921592057,89.0385382072797,52.5298366455056,79.5332030240112,100.099152317986,98.5054993245618,67.5945579333121,64.6471207138071,64.0421350099448,61.9788373701521,72.8625439526476,85.4582985934579
26.2190107506594,"G10077","HI",2021-09-04,"High","Expensive","Slow","Long","Hot","Steam plant","No","Under review","Wooden","Textured",20.1006036423075,24.0613202564833,28.9348493045592,23.1071687058197,22.3024211568224,21.3185033812775,27.1682436502266,27.3684314410949,NA,30.3128888242582,73.610048496384,37.7599252214753,48.7106514460235,67.7299179288013,51.2606977757242,44.4053003576859,59.9190696859016,48.1693704818577,38.6798839550029,54.4371776069904,83.7703559498361,78.3241001938397,59.2136385888972,73.1192468227495,81.1258003475648,58.4975384055897,68.8694516915881,58.2865727589164,59.5236204698097,59.1961478853894
14.0636856279849,"G10078","LM",2021-09-11,"High","Cheap","Medium","Very Long","Cold","Control room","No","Checked","Wooden","Textured",28.5614816689901,15.4959463617697,22.0405916881458,37.3069645120318,39.2104793921182,36.5955072889034,29.5448145073239,34.7781607180914,30.2190572164416,30.162918529791,47.5222045852409,59.7400284191772,52.9738473037558,57.1045032645563,52.1237673284279,53.2259787981074,55.676238616499,53.1536370786419,59.111815420089,29.5534352977912,1.97528953606786,42.8994769831975,33.838699496834,26.4983010692405,6.25400967620316,28.9823356680112,41.5664873151835,25.1785998218951,39.657230115556,17.1513709946651
21.1684303649917,"G10079","HI",2021-09-18,"Low","Cheap","Fast","Long","Hot","Storage tanks","No","Under review","Wooden","Smooth",13.7461995484032,6.0753355458868,9.10271042458308,2.85076662810002,10.0614807136972,4.63668596771195,6.79147522841287,10.9669957819056,3.82844240181021,-1.07322437454225,38.1071274170744,26.3178480427854,36.8263946039712,27.867528954089,31.9591351037698,24.0937721628468,31.0576652857378,34.9947150389759,37.9517545487662,33.7818896801295,108.47711063308,97.2452259988682,83.8454934350334,104.646289522228,117.657870735496,80.9421218780779,100.190348179917,99.5787359064681,78.0222195959319,109.559865797284
15.5531470388442,"G10080","HI",2021-09-25,"High","Fair","Fast","Short","Hot","Storage tanks","Yes","Under review","Wooden","Textured",16.1632437263837,13.6947317951028,15.5444496526596,19.5245402548145,12.8632162616858,17.1689654252199,17.9351469616923,17.7524323966896,12.8589147560105,4.11972313136331,47.4896631352384,52.9218835585625,61.5084563672066,39.7750400246489,48.0651584910295,50.2160777246515,63.3238557307071,55.3939129649436,34.1161790742237,51.9211509592391,61.1183483441367,27.0232922460715,51.6006072200417,37.8789075380498,52.0056250698237,77.6658855314048,67.1042363628661,33.3853532033942,40.4442463302455,48.9104097239668
24.5462638094376,"G10081","HI",2021-10-01,"High","Expensive","Medium","Short","Hot","Steam plant","No","Uncertain","Metal","Rough",23.0549158865741,17.5953562848588,17.979328376868,25.6975256103196,23.0322565671821,19.5962366689533,22.4865406779434,20.8364241630331,NA,8.17841828376167,92.2558088524426,57.3038679291143,78.6931938139318,67.8356122627296,65.1176541413677,70.7206460184844,74.1176774280043,67.5437025155783,72.453972193925,72.7958953259107,-5.68318870881382,1.61725483436282,-21.5576239853294,1.52128009990702,-18.4489076852479,-11.4155298215776,0.410026694562446,32.4748569434121,1.35057129841619,0.553980729053736
13.4484063013681,"G10082","HI",2021-10-08,"Low","Cheap","Fast","Short","Warm","Storage tanks","Yes","Checked","Wooden","Smooth",-3.30171288885967,8.77438024889498,11.6602206278553,4.84779260156081,3.17291637950038,4.97206028944521,7.70610831467387,6.41457026934482,-0.606420513511797,8.2263330255645,62.3350558787453,76.7273347245155,70.9115748094329,51.397307471803,69.0309414171513,68.9640528500875,55.7241883491055,51.6300445923755,51.7520758294018,58.1991051171336,30.3885376332576,47.1406386821757,23.251442191812,29.6501407655303,12.0473009224223,9.78265889581946,31.7345935509526,29.8516574016991,31.7538315175447,18.3151589457964
12.7700323302916,"G10083","HI",2021-10-15,"Medium",NA,"Fast","Short","Warm","Control room","Yes","Checked","Wooden","Rough",18.0056710353437,22.7602023933156,13.4309490864662,22.8378696784624,30.1987037951212,NA,23.6024513129475,28.6588492643484,NA,17.1476465235936,NA,80.3261137621296,NA,73.9509824643621,60.8859353151998,60.0911164494613,53.2021838570732,62.5682343423375,71.9285209038592,78.5531891103285,67.1952785018382,70.6314406097437,72.4650707703894,83.3446508670154,74.3583770677853,NA,66.3613396502372,78.9340196981458,93.6558266839859,93.5972502788846
15.1818683349856,"G10084","LM",2021-10-22,"Medium","Expensive","Fast","Short","Hot","Storage tanks","No","Uncertain","Wooden","Textured",12.5394554103335,12.7342047442498,10.1153536798567,12.0974091241058,5.59681779723468,14.3872318163375,5.22995671369968,12.2431153365186,12.7847822038769,7.81405498983306,77.7379452274161,85.6650418807001,89.5243480449795,84.5758892318364,73.7891236899251,83.7882502525118,84.9784309025572,81.5944579073525,64.3322842161998,73.5861967809322,31.383641545597,44.8185276302537,10.5919033262028,37.1400131888793,40.9283888161419,36.5352452071507,37.3940686182038,34.1315217381143,11.476615872659,4.0110530985838
11.081914360635,"G10085","LM",2021-10-29,"Low","Cheap","Fast","Short","Hot","Storage tanks","Yes","Checked","Wooden","Textured",13.9221672179029,18.8433812165572,22.2813186908877,11.7896912537647,23.1382399350868,22.4333632326321,9.05140360607938,10.8798280301433,NA,13.8191649410013,73.8648232428112,97.6616054845683,77.940303388608,85.1265343566824,71.1449199764206,70.0730792763398,68.8654773392445,77.9021376011167,92.3900904014241,71.4994696858356,26.4379871368106,17.1637595017694,14.7735003761889,20.7107997663266,27.39325310885,21.7828245417821,45.9942875503427,7.22090722452126,29.020809523649,43.2368834774818
6.05498951985576,"G10086","HI",2021-11-05,"Low",NA,"Medium",NA,"Cold","Storage tanks","Yes","Checked",NA,"Textured",10.8135654063211,8.79529083682187,-0.17304613221119,4.56316835997183,17.6043655277201,3.70208973581982,3.19847341768497,5.6157183174935,7.34257565223946,6.78952924341859,NA,95.7132076344441,83.2673736708443,NA,97.5609517452235,83.8013332972074,79.0313817879748,82.0747847925576,73.5202548505572,98.3763155793455,-37.6720129354524,-34.0399872727834,-25.551836937418,-30.4648063035862,-41.504564988826,-45.7207854013214,-44.5588238941999,-17.8672700777423,-27.4858640267105,-33.9994037002924
21.1065017020729,"G10087","HI",2021-11-13,"Low","Fair","Fast","Long","Hot","Control room","No","Checked","Wooden","Smooth",-2.50124477291061,-6.53169202217027,1.82653402271048,0.195661093443424,6.56454996886281,3.77615419299874,-5.45306277221526,6.32296333190691,10.4143506572063,0.70038142564348,69.2766729588395,53.1727874955719,72.3288526804637,67.1244182259353,71.2847381494293,66.8708325786752,82.87722188638,76.076765195861,73.5032980303322,98.13172789841,41.1098140668433,35.1404152226557,19.4857941317843,19.7273107029116,10.4223437214593,9.71153445524107,28.9018739493869,13.6435990153695,18.5477727061565,11.1469506965824
